Threads,Peak Performance (Mega Loops Per Second),Average Performance (Mega Loops Per Second)
1,388.558298,388.300403
Index,Sum
1552,34974.386719
1553,14693.957031
1554,20933.382812
1555,4666.026855
1556,12785.689453
1557,14879.578125
1558,9957.036133
1559,9974.855469
1560,9270.411133
1561,1860.744629
1562,6533.998535
1563,8565.063477
1564,-1732.210571
1565,1857.750122
1566,-328.215759
1567,4100.460449
1568,-8504.816406
1569,-8087.853516
1570,-11795.308594
1571,-5745.023438
1572,-10595.277344
1573,-13838.998047
1574,-15694.437500
1575,-22652.544922
1576,-16057.878906
1577,-21718.162109
1578,-27952.007812
1579,-21723.113281
1580,-20742.115234
1581,-23564.787109
1582,-31026.281250
1583,-32042.437500
1584,-33662.046875
1585,-29603.134766
1586,-40853.660156
1587,-39786.886719
1588,-26930.490234
1589,-31481.363281
1590,-38493.390625
1591,-37048.742188
1592,-40236.160156
1593,-36597.957031
1594,-55058.058594
1595,-49670.734375
1596,-47818.527344
1597,-47658.269531
1598,-51110.492188
1599,-42597.878906
1600,-53223.531250
1601,-46656.050781
1602,-55534.257812
1603,-59365.714844
1604,-46547.792969
1605,-44301.101562
1606,-52919.507812
1607,-56104.851562
1608,-55012.218750
1609,-57392.406250
1610,-62608.281250
1611,-46906.656250
1612,-53011.945312
1613,-57131.007812
1614,-64900.507812
1615,-51391.851562
1616,-56041.019531
1617,-57715.308594
1618,-58343.800781
1619,-49417.894531
1620,-65154.210938
1621,-55542.070312
1622,-59831.066406
1623,-48689.414062
1624,-51833.183594
1625,-53306.464844
1626,-57247.421875
1627,-43020.011719
1628,-57374.910156
1629,-57258.761719
1630,-49782.378906
1631,-53121.296875
1632,-54452.851562
1633,-44546.351562
1634,-47411.714844
1635,-52821.289062
1636,-46314.914062
1637,-53030.468750
1638,-41907.976562
1639,-50443.160156
1640,-48650.484375
1641,-51275.078125
1642,-37019.980469
1643,-41614.148438
1644,-42401.785156
1645,-34276.378906
1646,-35407.335938
1647,-29947.228516
1648,-39945.613281
1649,-48259.421875
1650,-36904.531250
1651,-33140.281250
1652,-41773.968750
1653,-31655.136719
1654,-34208.218750
1655,-36501.949219
1656,-31529.906250
1657,-11888.046875
1658,-22224.613281
1659,-16562.076172
1660,-23374.812500
1661,-31643.792969
1662,-25297.283203
1663,-11413.036133
1664,-11222.296875
1665,-12802.690430
1666,-11993.344727
1667,-14939.452148
1668,-11918.964844
1669,-9926.857422
1670,3600.673340
1671,-9477.749023
1672,10406.289062
1673,144.691513
1674,-3868.099609
1675,11638.989258
1676,12121.035156
1677,-450.676941
1678,12567.499023
1679,17682.162109
1680,20486.505859
1681,32428.744141
1682,31878.111328
1683,19752.080078
1684,12181.759766
1685,26439.070312
1686,29897.976562
1687,39367.777344
1688,28630.417969
1689,21829.210938
1690,38840.519531
1691,31540.369141
1692,43446.039062
1693,47820.992188
1694,24200.425781
1695,31760.855469
1696,35961.296875
1697,40304.328125
1698,41273.546875
1699,42893.222656
1700,47809.285156
1701,41413.820312
1702,40922.562500
1703,51745.792969
1704,48140.640625
1705,50795.582031
1706,51204.617188
1707,49291.027344
1708,49838.359375
1709,48025.300781
1710,51258.886719
1711,58672.234375
1712,52948.609375
1713,50773.777344
1714,54706.902344
1715,57792.832031
1716,60655.558594
1717,69415.914062
1718,54555.902344
1719,61763.996094
1720,64859.421875
1721,50303.519531
1722,50606.000000
1723,58756.542969
1724,56875.488281
1725,63473.074219
1726,66118.164062
1727,64248.597656
1728,53787.015625
1729,61555.402344
1730,61471.031250
1731,57232.289062
1732,55996.371094
1733,57300.324219
1734,68009.093750
1735,63796.390625
1736,51298.871094
1737,62453.355469
1738,52897.527344
1739,54431.906250
1740,63789.132812
1741,54699.246094
1742,58298.886719
1743,40692.843750
1744,43269.382812
1745,50955.195312
1746,38548.902344
1747,40481.707031
1748,47381.183594
1749,41308.101562
1750,32581.810547
1751,41282.238281
1752,31553.886719
1753,31117.605469
1754,41748.542969
1755,48216.699219
1756,33829.156250
1757,41513.691406
1758,24752.544922
1759,36844.160156
1760,29159.992188
1761,36085.050781
1762,27347.613281
1763,20449.191406
1764,26376.632812
1765,27447.910156
1766,23095.699219
1767,31393.285156
1768,19734.111328
1769,19430.468750
1770,18679.275391
1771,31176.445312
1772,13925.849609
1773,4947.205566
1774,6962.123047
1775,-2708.066895
1776,7679.571289
1777,2771.714844
1778,8559.199219
1779,-9745.611328
1780,3898.187744
1781,8883.125977
1782,-8021.471191
1783,-20971.648438
1784,-4535.187500
1785,545.696960
1786,-17931.390625
1787,-322.506714
1788,-14979.356445
1789,-6201.841797
1790,-20845.917969
1791,-27981.107422
1792,-16606.882812
1793,-30935.046875
1794,-23563.525391
1795,-30978.093750
1796,-28790.798828
1797,-27014.810547
1798,-34759.042969
1799,-33830.441406
1800,-29676.957031
1801,-36162.605469
1802,-31593.710938
1803,-34185.039062
1804,-40910.183594
1805,-29617.785156
1806,-42937.886719
1807,-44220.816406
1808,-38487.410156
1809,-45075.722656
1810,-46363.515625
1811,-43617.054688
1812,-47122.308594
1813,-46658.960938
1814,-44952.781250
1815,-50805.644531
1816,-47497.570312
1817,-51900.683594
1818,-58784.699219
1819,-43442.789062
1820,-51187.410156
1821,-50906.273438
1822,-56299.203125
1823,-61865.957031
1824,-58647.765625
1825,-60168.664062
1826,-62838.300781
1827,-59926.773438
1828,-27785.722656
1829,-59533.812500
1830,-57330.222656
1831,-68756.757812
1832,-56554.285156
1833,-61958.539062
1834,-57430.718750
1835,-64863.085938
1836,-63549.609375
1837,-55724.105469
1838,-46700.691406
1839,-57545.558594
1840,-59572.816406
1841,-58640.679688
1842,-60623.476562
1843,-66861.117188
1844,-63994.257812
1845,-50909.179688
1846,-64875.996094
1847,-44837.980469
1848,-56576.921875
1849,-52339.527344
1850,-48035.894531
1851,-58478.511719
1852,-44164.218750
1853,-37802.660156
1854,-57164.957031
1855,-52741.828125
1856,-39124.839844
1857,-48323.917969
1858,-51574.699219
1859,-40395.660156
1860,-55164.691406
1861,-46461.382812
1862,-29815.111328
1863,-38874.320312
1864,-33590.539062
1865,-34507.226562
1866,-44239.324219
1867,-35127.417969
1868,-32395.287109
1869,-29773.474609
1870,-27867.556641
1871,-29861.673828
1872,-19560.240234
1873,-23402.121094
1874,-13089.959961
1875,-17636.185547
1876,-18530.412109
1877,-22273.150391
1878,-5231.221191
1879,-23642.064453
1880,-16086.177734
1881,-2668.467041
1882,-8575.314453
1883,-2820.067871
1884,-6409.769531
1885,-4998.985840
1886,4717.302246
1887,-9288.177734
1888,5437.558594
1889,3403.072266
1890,13725.444336
1891,14838.608398
1892,11673.634766
1893,6811.440430
1894,7707.025391
1895,8343.113281
1896,4438.887207
1897,22361.294922
1898,20007.578125
1899,20373.775391
1900,20822.941406
1901,24239.656250
1902,20722.785156
1903,21711.179688
1904,16228.042969
1905,28808.210938
1906,31849.343750
1907,34030.828125
1908,23083.404297
1909,40241.722656
1910,37354.566406
1911,46556.417969
1912,33122.500000
1913,28266.833984
1914,36488.285156
1915,44639.347656
1916,41698.054688
1917,50137.324219
1918,41866.824219
1919,52792.019531
1920,55068.167969
1921,38560.355469
1922,52731.648438
1923,39356.757812
1924,47408.367188
1925,57819.042969
1926,57193.460938
1927,48008.519531
1928,65326.792969
1929,64644.253906
1930,64967.890625
1931,52944.648438
1932,59161.671875
1933,53032.929688
1934,49393.257812
1935,60567.355469
1936,59858.847656
1937,54321.882812
1938,55796.234375
1939,52448.046875
1940,51354.085938
1941,56281.664062
1942,61410.976562
1943,58101.101562
1944,55857.648438
1945,47504.871094
1946,59732.453125
1947,55884.265625
1948,61152.863281
1949,56032.300781
1950,43102.347656
1951,55124.359375
1952,39289.230469
1953,53756.699219
1954,69645.070312
1955,52609.953125
1956,54064.058594
1957,51341.679688
1958,48348.109375
1959,39959.898438
1960,45911.046875
1961,47215.699219
1962,52585.121094
1963,43015.023438
1964,34932.246094
1965,36277.574219
1966,30147.558594
1967,50267.656250
1968,39633.582031
1969,47754.980469
1970,42977.492188
1971,41153.019531
1972,32034.837891
1973,29916.193359
1974,29246.847656
1975,27495.751953
1976,29194.318359
1977,34188.164062
1978,27604.677734
1979,19762.550781
1980,32996.070312
1981,28403.011719
1982,5368.371582
1983,29459.292969
1984,22783.601562
1985,7648.572754
1986,21950.214844
1987,16601.056641
1988,8191.244629
1989,5237.781250
1990,20955.886719
1991,7895.744629
1992,2522.037598
1993,1125.051147
1994,4694.604980
1995,1130.675415
1996,-4365.312988
1997,-604.444702
1998,1610.881592
1999,-13565.635742
2000,-3112.466797
2001,-9661.654297
2002,-8427.177734
2003,-17598.300781
2004,-13418.559570
2005,-25745.419922
2006,-18744.064453
2007,-21232.923828
2008,-18970.173828
2009,-19471.779297
2010,-32390.988281
2011,-26976.179688
2012,-26570.775391
2013,-24271.212891
2014,-20181.986328
2015,-39633.468750
2016,-24345.316406
2017,-31014.458984
2018,-39888.726562
2019,-32401.636719
2020,-37087.656250
2021,-28796.564453
2022,-39548.859375
2023,-40078.582031
2024,-43208.273438
2025,-37730.617188
2026,-53288.792969
2027,-48227.097656
2028,-47124.562500
2029,-37247.132812
2030,-39925.765625
2031,-40311.472656
2032,-60523.851562
2033,-49710.195312
2034,-42281.453125
2035,-56466.113281
2036,-45694.660156
2037,-54961.734375
2038,-56183.742188
2039,-49289.378906
2040,-63396.214844
2041,-50005.617188
2042,-60768.230469
2043,-53033.097656
2044,-53204.097656
2045,-54167.132812
2046,-59411.937500
2047,-59607.171875
2048,-52471.414062
2049,-60591.503906
2050,-57252.046875
2051,-59900.011719
2052,-59311.359375
2053,-52859.035156
2054,-50383.097656
2055,-63267.308594
2056,-57812.539062
2057,-61733.238281
2058,-60295.398438
2059,-50253.597656
2060,-58736.789062
2061,-44862.917969
2062,-61948.265625
2063,-47217.457031
2064,-58025.636719
2065,-54372.308594
2066,-53170.148438
2067,-62421.441406
2068,-56901.777344
2069,-54759.953125
2070,-43865.292969
2071,-49735.050781
2072,-28284.587891
2073,-35008.855469
2074,-51956.269531
2075,-44880.785156
2076,-34514.808594
2077,-36257.812500
2078,-40007.218750
2079,-31346.734375
2080,-31386.033203
2081,-25781.232422
2082,-29860.964844
2083,-38791.156250
2084,-27211.732422
2085,-37464.335938
2086,-23633.736328
2087,-24226.783203
2088,-36336.789062
2089,-21143.488281
2090,-17232.380859
2091,-22277.287109
2092,-16336.502930
2093,-10151.720703
2094,-17475.992188
2095,-9837.402344
2096,-16570.689453
2097,1863.845093
2098,-10697.119141
2099,4075.991699
2100,-508.636719
2101,-5485.626953
2102,-507.641632
2103,-2761.967773
2104,-2428.084229
2105,6899.241211
2106,-330.294067
2107,3702.460938
2108,11159.092773
2109,20014.718750
2110,22573.900391
2111,8055.910645
2112,7952.071777
2113,22742.851562
2114,14678.941406
2115,14452.703125
2116,7295.333984
2117,24717.361328
2118,23737.996094
2119,33676.597656
2120,28220.103516
2121,34548.339844
2122,32771.921875
2123,34985.886719
2124,27102.443359
2125,38222.175781
2126,32574.048828
2127,33027.105469
2128,31211.015625
2129,42413.617188
2130,42994.207031
2131,39010.957031
2132,48102.730469
2133,45447.562500
2134,45901.250000
2135,53231.890625
2136,51062.554688
2137,46567.058594
2138,58966.730469
2139,55757.050781
2140,45507.765625
2141,48549.152344
2142,42346.410156
2143,48109.027344
2144,47753.757812
2145,52706.750000
2146,55466.835938
2147,47150.890625
2148,60109.250000
2149,58641.585938
2150,58761.851562
2151,59203.015625
2152,60307.796875
2153,50011.625000
2154,50666.378906
2155,53415.753906
2156,46604.121094
2157,54061.925781
2158,63058.703125
2159,51967.460938
2160,54537.484375
2161,54292.925781
2162,58552.328125
2163,51076.960938
2164,49670.972656
2165,44188.945312
2166,48206.609375
2167,51551.738281
2168,56330.535156
2169,50991.789062
2170,54485.121094
2171,57331.949219
2172,56692.273438
2173,54710.640625
2174,52700.410156
2175,42459.394531
2176,46892.179688
2177,48187.230469
2178,49241.265625
2179,40245.878906
2180,50509.281250
2181,34208.078125
2182,51286.070312
2183,34890.480469
2184,44100.277344
2185,41437.550781
2186,42484.476562
2187,30239.218750
2188,23078.953125
2189,32188.740234
2190,34118.062500
2191,31385.425781
2192,24923.207031
2193,29799.042969
2194,19527.708984
2195,24908.855469
2196,23124.333984
2197,24251.728516
2198,19882.470703
2199,22415.750000
2200,8536.113281
2201,19864.509766
2202,16047.313477
2203,18862.349609
2204,6468.278809
2205,1733.693604
2206,356.288513
2207,3837.269043
2208,7453.111328
2209,1625.421021
2210,-7093.186523
2211,-651.370239
2212,-4621.066895
2213,-9754.271484
2214,-8631.243164
2215,-10653.471680
2216,-5475.519531
2217,-6365.442871
2218,-10250.871094
2219,-14784.614258
2220,-7532.375488
2221,-15584.577148
2222,-19729.562500
2223,-24421.216797
2224,-23842.519531
2225,-14195.647461
2226,-15064.135742
2227,-22034.132812
2228,-20380.181641
2229,-34237.871094
2230,-21986.560547
2231,-33746.183594
2232,-35517.378906
2233,-45754.464844
2234,-38351.257812
2235,-39807.351562
2236,-46784.222656
2237,-40784.941406
2238,-36901.382812
2239,-44614.363281
2240,-41280.921875
2241,-32411.919922
2242,-40343.500000
2243,-48937.796875
2244,-48928.570312
2245,-49390.003906
2246,-49532.113281
2247,-45524.648438
2248,-48444.843750
2249,-53249.726562
2250,-60312.285156
2251,-65406.988281
2252,-52617.855469
2253,-54412.414062
2254,-52733.015625
2255,-55048.726562
2256,-57703.871094
2257,-58180.371094
2258,-53609.531250
2259,-45351.140625
2260,-60215.449219
2261,-61263.507812
2262,-63555.476562
2263,-73479.703125
2264,-62229.531250
2265,-50158.933594
2266,-52970.824219
2267,-55471.203125
2268,-59375.453125
2269,-57791.730469
2270,-72191.312500
2271,-54607.402344
2272,-56474.519531
2273,-37843.753906
2274,-61391.515625
2275,-48830.636719
2276,-55768.363281
2277,-56273.613281
2278,-44108.488281
2279,-43995.546875
2280,-51322.953125
2281,-55923.050781
2282,-44626.246094
2283,-68009.914062
2284,-51187.445312
2285,-44372.390625
2286,-51605.339844
2287,-52979.492188
2288,-47881.007812
2289,-44887.210938
2290,-45744.082031
2291,-51096.609375
2292,-37010.257812
2293,-49438.625000
2294,-38465.964844
2295,-31275.089844
2296,-36752.679688
2297,-28013.765625
2298,-25695.033203
2299,-25493.009766
2300,-31119.894531
2301,-25492.964844
2302,-9299.837891
2303,-25808.189453
2304,-22907.322266
2305,-22133.992188
2306,-20555.625000
2307,-13444.790039
2308,-25489.939453
2309,-22454.326172
2310,-10190.008789
2311,-18470.859375
2312,-7466.790039
2313,-4694.172363
2314,-20849.564453
2315,-4955.495117
2316,-2903.241699
2317,5225.771484
2318,6428.815430
2319,3224.642822
2320,5441.894531
2321,10888.235352
2322,9508.637695
2323,3106.806885
2324,2496.895508
2325,4782.704590
2326,17774.392578
2327,17991.244141
2328,18627.369141
2329,31347.498047
2330,13374.333984
2331,16973.373047
2332,33134.730469
2333,11442.146484
2334,17074.796875
2335,16871.367188
2336,37163.468750
2337,29252.365234
2338,23987.392578
2339,35151.878906
2340,29825.916016
2341,38895.851562
2342,38104.039062
2343,31140.357422
2344,41173.902344
2345,45971.906250
2346,44099.828125
2347,43505.097656
2348,52663.113281
2349,51806.558594
2350,43015.000000
2351,32087.630859
2352,38809.800781
2353,35542.968750
2354,48261.636719
2355,51127.117188
2356,41380.402344
2357,53917.699219
2358,58486.839844
2359,60297.363281
2360,59122.882812
2361,48385.667969
2362,57747.660156
2363,48503.191406
2364,53470.386719
2365,63855.832031
2366,54455.542969
2367,63223.976562
2368,50894.656250
2369,58473.609375
2370,48026.089844
2371,44308.691406
2372,62872.351562
2373,68073.070312
2374,57645.445312
2375,43119.746094
2376,54817.886719
2377,51496.488281
2378,58956.566406
2379,58118.445312
2380,57592.054688
2381,54201.347656
2382,50000.140625
2383,54538.957031
2384,51474.031250
2385,42050.609375
2386,46046.484375
2387,41751.882812
2388,39825.328125
2389,42380.921875
2390,58961.957031
2391,52234.738281
2392,45176.332031
2393,39616.160156
2394,46636.125000
2395,43505.027344
2396,49975.207031
2397,48013.449219
2398,49998.742188
2399,41139.656250
2400,35339.308594
2401,33578.050781
2402,38751.589844
2403,39394.277344
2404,22710.580078
2405,28164.726562
2406,29907.742188
2407,33021.324219
2408,30046.552734
2409,31156.648438
2410,26290.841797
2411,22556.312500
2412,14006.652344
2413,25761.923828
2414,17993.464844
2415,21249.810547
2416,22343.917969
2417,25834.416016
2418,9599.802734
2419,11334.869141
2420,8920.003906
2421,15631.485352
2422,11609.334961
2423,7869.516113
2424,9245.484375
2425,4043.700439
2426,-3302.963867
2427,-9173.265625
2428,-10248.499023
2429,-8603.970703
2430,-6917.947754
2431,582.841553
2432,-4354.297852
2433,1142.488403
2434,-16820.939453
2435,-18221.044922
2436,-6532.365234
2437,-20478.031250
2438,-12216.601562
2439,-31041.384766
2440,-16560.468750
2441,-22437.759766
2442,-27601.544922
2443,-17815.494141
2444,-22857.507812
2445,-20528.548828
2446,-22020.183594
2447,-34981.546875
2448,-39109.097656
2449,-31338.525391
2450,-28628.927734
2451,-31892.548828
2452,-35724.585938
2453,-32338.984375
2454,-35396.687500
2455,-38213.781250
2456,-39073.562500
2457,-39924.039062
2458,-42535.648438
2459,-40179.308594
2460,-49329.050781
2461,-53988.574219
2462,-51511.476562
2463,-40385.625000
2464,-50167.578125
2465,-39295.246094
2466,-42593.582031
2467,-54684.226562
2468,-44494.332031
2469,-58444.742188
2470,-41657.085938
2471,-54085.660156
2472,-45763.718750
2473,-55546.332031
2474,-58190.804688
2475,-62450.765625
2476,-54796.605469
2477,-60219.847656
2478,-59966.835938
2479,-50216.757812
2480,-54577.496094
2481,-65575.796875
2482,-54345.582031
2483,-61261.640625
2484,-56669.179688
2485,-57067.367188
2486,-62342.039062
2487,-60861.718750
2488,-56520.035156
2489,-47781.113281
2490,-50566.101562
2491,-47091.417969
2492,-61545.207031
2493,-44671.062500
2494,-52536.843750
2495,-42277.550781
2496,-48139.320312
2497,-46502.945312
2498,-41164.078125
2499,-45103.082031
2500,-56985.148438
2501,-48864.660156
2502,-41885.433594
2503,-29063.732422
2504,-48988.242188
2505,-38981.300781
2506,-56217.371094
2507,-46392.929688
2508,-30050.373047
