Peak Performance (Mega Loops Per Second),Average Performance (Mega Loops Per Second)
1803.031855,1801.559212
Index,Sum
4974,-11.559300
4975,66.084297
4976,68.720398
4977,-23.435999
4978,13.113000
4979,-3.426300
4980,-1.223100
4981,15.507701
4982,3.491800
4983,3.410200
4984,-22.166300
4985,-8.817900
4986,38.742901
4987,28.935801
4988,-14.095400
4989,-27.670500
4990,-49.724998
4991,16.830000
4992,0.930600
4993,0.314900
4994,-5.815600
4995,57.114403
4996,-35.926800
4997,37.946999
4998,-4.795500
4999,6.403200
5000,-58.000000
5001,26.499998
5002,-23.659199
5003,60.375599
5004,60.916599
5005,-37.946201
5006,-9.301200
5007,1.973400
5008,4.947800
5009,-9.618800
5010,8.367800
5011,13.725600
5012,-44.459999
5013,-40.949997
5014,-9.785999
5015,-7.945300
5016,-16.027000
5017,-17.765999
5018,-29.937599
5019,2.217600
5020,2.618000
5021,85.739502
5022,35.121101
5023,10.149500
5024,-18.921000
5025,-36.342602
5026,40.770901
5027,52.625702
5028,-37.120502
5029,43.448502
5030,46.447601
5031,33.401199
5032,-49.438198
5033,64.189194
5034,56.075798
5035,-14.682800
5036,-15.735600
5037,49.215599
5038,28.224001
5039,-23.184000
5040,-27.917400
5041,47.511604
5042,-40.688999
5043,-13.216500
5044,-13.269899
5045,-16.947701
5046,29.803400
5047,-22.811398
5048,14.903099
5049,-42.482399
5050,80.352005
5051,-75.059998
5052,-28.633999
5053,10.959200
5054,-14.071401
5055,-23.540499
5056,43.387497
5057,86.774994
5058,52.242996
5059,49.660198
5060,-17.512199
5061,6.603300
5062,-13.876500
5063,-35.843998
5064,16.397600
5065,14.487201
5066,22.640800
5067,13.279699
5068,10.888500
5069,-14.585999
5070,47.990799
5071,66.281006
5072,13.825000
5073,11.077499
5074,17.091000
5075,-25.514999
5076,-81.553497
5077,62.308598
5078,20.360399
5079,-11.336400
5080,-27.215401
5081,-29.043299
5082,-2.187900
5083,-0.632400
5084,-10.750800
5085,71.440796
5086,42.436001
5087,-26.522501
5088,-42.127003
5089,-27.484800
5090,-7.358400
5091,-5.409300
5092,19.315401
5093,29.481401
5094,35.136398
5095,-3.075600
5096,-1.092300
5097,-19.727600
5098,-56.679604
5099,31.858500
5100,8.441999
5101,24.544800
5102,110.256798
5103,-73.466797
5104,31.411600
5105,-34.606003
5106,33.247501
5107,0.837000
5108,1.279800
5109,54.320400
5110,9.397200
5111,-8.523900
5112,-46.846802
5113,67.938004
5114,100.098000
5115,-57.469200
5116,16.848400
5117,-3.825200
5118,-9.183100
5119,-28.530703
5120,12.820501
5121,-15.120001
5122,36.192001
5123,-77.888199
5124,56.505096
5125,49.831696
5126,-20.861898
5127,-23.380899
5128,89.745903
5129,79.637405
5130,29.988602
5131,-14.199900
5132,14.500200
5133,24.437401
5134,-54.369598
5135,89.939201
5136,15.906800
5137,1.077300
5138,1.255500
5139,-1.875500
5140,0.121000
5141,-0.605000
5142,-4.416500
5143,-3.890900
5144,28.302299
5145,58.675499
5146,-24.641500
5147,-17.460899
5148,27.326700
5149,12.598900
5150,-6.137000
5151,-0.918000
5152,3.223800
5153,3.343200
5154,-1.136800
5155,-19.772200
5156,78.991394
5157,77.774895
5158,20.618502
5159,1.870500
5160,2.566500
5161,-2.566500
5162,-6.290100
5163,63.696304
5164,6.695600
5165,4.947600
5166,28.448700
5167,5.855800
5168,5.440400
5169,-23.588600
5170,37.764999
5171,-35.815002
5172,46.779900
5173,33.875099
5174,-7.022400
5175,-13.164800
5176,-7.180800
5177,0.316800
5178,2.867700
5179,42.320297
5180,38.180801
5181,-58.172802
5182,3.932600
5183,-3.132300
5184,39.656097
5185,-31.268599
5186,25.956200
5187,36.984802
5188,0.996000
5189,1.020000
5190,-32.504002
5191,-19.024401
5192,6.407800
5193,3.590300
5194,-10.503300
5195,-6.594000
5196,2.996000
5197,11.598801
5198,-14.959200
5199,-18.547199
5200,13.305600
5201,-3.742200
5202,5.103000
5203,22.032000
5204,-23.092798
5205,24.479498
5206,-31.918499
5207,9.667800
5208,28.060200
5209,5.462100
5210,5.054100
5211,-3.666700
5212,-1.572500
5213,31.025002
5214,-4.161000
5215,-2.696100
5216,51.509701
5217,-40.837502
5218,-9.599999
5219,5.299200
5220,6.354900
5221,20.538300
5222,-2.809800
5223,1.155000
5224,-23.705000
5225,-62.322598
5226,-56.032501
5227,-22.552500
5228,-3.812100
5229,7.113299
5230,42.354000
5231,-30.264002
5232,16.412401
5233,-25.718399
5234,-1.641600
5235,-0.054000
5236,-0.674000
5237,-8.020600
5238,-4.736200
5239,6.467500
5240,24.992500
5241,33.067001
5242,16.555000
5243,-7.892499
5244,5.904000
5245,30.470402
5246,112.676994
5247,-50.054996
5248,35.062000
5249,29.914602
5250,22.776800
5251,-54.584797
5252,-35.076500
5253,-31.061502
5254,76.334702
5255,88.892700
5256,112.775803
5257,83.984406
5258,55.128601
5259,56.398499
5260,16.005999
5261,24.104399
5262,-54.348602
5263,-9.607800
5264,21.205500
5265,80.180000
5266,7.220000
5267,-0.627000
5268,-0.138600
5269,0.464100
5270,15.337400
5271,-17.419399
5272,-12.374299
5273,14.346300
5274,24.880501
5275,73.530006
5276,-70.433998
5277,-27.436499
5278,-22.780001
5279,-54.536003
5280,69.373001
5281,-4.930500
5282,-4.953300
5283,2.867700
5284,1.857900
5285,42.168701
5286,-68.533493
5287,71.186996
5288,-11.670000
5289,-8.535000
5290,-3.812300
5291,1.440500
5292,8.750501
5293,36.792801
5294,6.689600
5295,-2.212600
5296,14.710800
5297,-34.390800
5298,6.990000
5299,5.540000
5300,52.574600
5301,-44.413197
5302,-18.907200
5303,-5.090400
5304,1.184400
5305,8.920600
5306,4.175600
5307,-3.115200
5308,-67.613998
5309,20.628002
5310,3.456000
5311,-7.312000
5312,34.275002
5313,20.100000
5314,-11.175600
5315,42.742500
5316,-82.205002
5317,28.471001
5318,-20.412500
5319,36.857498
5320,-31.985897
5321,-13.223500
5322,12.561000
5323,-19.576200
5324,8.012200
5325,11.775801
5326,-54.083702
5327,16.394400
5328,12.972000
5329,30.174002
5330,-23.197601
5331,-56.042801
5332,32.260799
5333,9.609599
5334,19.681200
5335,-32.844597
5336,-20.868399
5337,10.150000
5338,19.400002
5339,31.971201
5340,46.267597
5341,35.374500
5342,37.579502
5343,34.835602
5344,-22.717602
5345,-60.528404
5346,28.552601
5347,-13.762501
5348,-33.862499
5349,-62.668198
5350,-10.548800
5351,9.743199
5352,13.204599
5353,19.693600
5354,103.248009
5355,-72.792000
5356,3.639600
5357,0.037800
5358,0.202300
5359,-21.877302
5360,17.713800
5361,11.606400
5362,52.278400
5363,81.368797
5364,-34.817200
5365,-36.305504
5366,83.800499
5367,94.731003
5368,-57.148003
5369,-47.539604
5370,6.207400
5371,-2.353400
5372,17.564400
5373,-45.961201
5374,49.566002
5375,-46.464001
5376,-17.600000
5377,-9.575000
5378,-0.038300
5379,0.026300
5380,23.564800
5381,26.611200
5382,24.057001
5383,-6.966001
5384,4.781600
5385,-19.348801
5386,36.714001
5387,81.762505
5388,49.135002
5389,15.342801
5390,-4.162400
5391,-7.550800
5392,37.095497
5393,41.743000
5394,13.239201
5395,-7.611200
5396,9.428800
5397,-19.621199
5398,31.263899
5399,5.184200
5400,-9.437400
5401,-71.550896
5402,-12.408099
5403,7.732100
5404,-43.475704
5405,-53.241302
5406,-32.375702
5407,-26.265999
5408,-30.681999
5409,-13.206600
5410,10.434600
5411,-29.564701
5412,36.296700
5413,-12.034200
5414,-15.586801
5415,60.419800
5416,-12.545400
5417,12.667200
5418,-60.060001
5419,69.217506
5420,-31.882000
5421,-23.179998
5422,-11.589999
5423,-14.554000
5424,-44.121601
5425,-30.297602
5426,-10.257001
5427,-0.819000
5428,2.889600
5429,-40.798401
5430,3.617300
5431,0.872300
5432,-7.936500
5433,-23.365501
5434,42.226299
5435,67.501900
5436,-4.038000
5437,-3.798000
5438,-1.645800
5439,-2.353000
5440,10.317000
5441,0.387600
5442,-0.037400
5443,-0.863500
5444,-54.871498
5445,8.178300
5446,-4.761900
5447,-15.710200
5448,-37.789398
5449,37.691498
5450,4.928000
5451,6.873600
5452,16.378500
5453,-18.543999
5454,-45.052799
5455,-22.970999
5456,-3.689000
5457,3.284400
5458,16.808401
5459,64.432198
5460,37.664799
5461,-0.071200
5462,-0.176800
5463,0.353600
5464,-0.031600
5465,-2.875600
5466,16.998800
5467,22.976400
5468,-0.984000
5469,1.078000
5470,-48.402195
5471,89.710190
5472,-29.170799
5473,-8.438801
5474,5.693300
5475,2.265500
5476,-6.290500
5477,22.864597
5478,-25.999598
5479,51.128399
5480,29.756399
5481,-7.312400
5482,12.362400
5483,-28.763998
5484,-27.260000
5485,38.918003
5486,47.037102
5487,39.256001
5488,-53.087997
5489,-12.703199
5490,-4.582800
5491,-17.578800
5492,24.517799
5493,1.526400
5494,2.569600
5495,-62.071899
5496,-50.940701
5497,11.664300
5498,5.256900
5499,-17.879400
5500,61.644798
5501,18.534399
5502,-13.719799
5503,-61.852798
5504,69.360001
5505,41.224998
5506,3.880000
5507,7.176000
5508,-50.680504
5509,45.652000
5510,-50.903999
5511,-15.246001
5512,-20.352200
5513,-61.393002
5514,24.163000
5515,26.149000
5516,68.334999
5517,9.168999
5518,-4.950200
5519,5.650700
5520,-7.671401
5521,42.731598
5522,7.683599
5523,-3.055200
5524,0.080400
5525,-0.007500
5526,1.542500
5527,-53.617298
5528,-18.770399
5529,-14.234401
5530,-67.086205
5531,-82.152603
5532,2.743800
5533,-3.274200
5534,81.084602
5535,38.563599
5536,27.983801
5537,45.763901
5538,24.342499
5539,9.620000
5540,0.740000
5541,0.675000
5542,-9.531000
5543,13.449300
5544,1.143000
5545,0.588000
5546,15.170400
5547,7.120800
5548,-0.542800
5549,6.708300
5550,8.186400
5551,-3.225600
5552,33.286400
5553,-88.416992
5554,-94.961998
5555,-40.378799
5556,-2.024000
5557,2.192000
5558,-61.759602
5559,27.724201
5560,-9.077400
5561,-8.413200
5562,8.892000
5563,2.184000
5564,5.583200
5565,69.291496
5566,12.023499
5567,10.604900
5568,-11.340501
5569,4.273500
5570,0.762300
5571,0.366300
5572,8.968800
5573,-64.316803
5574,-56.038399
5575,-26.048000
5576,-19.387999
5577,-54.915195
5578,54.181599
5579,29.779202
5580,40.320000
5581,71.610001
5582,-33.349800
5583,2.966600
5584,-5.441800
5585,34.504601
5586,23.772400
5587,-8.281199
5588,16.542299
5589,-69.954994
5590,-3.145000
5591,-0.643800
5592,14.877001
5593,86.611504
5594,18.639200
5595,4.232000
5596,-19.297001
5597,-69.720909
5598,55.427704
5599,35.551102
5600,52.820297
5601,2.973000
5602,2.703000
5603,-53.429298
5604,33.030102
5605,28.908300
5606,-26.469000
5607,33.609001
5608,12.586900
5609,-15.280000
5610,-43.200001
5611,-21.546000
5612,-17.715601
5613,6.482400
5614,11.928201
5615,32.516602
5616,-21.770599
5617,-46.987301
5618,31.439402
5619,-10.797001
5620,12.154000
5621,5.026400
5622,1.390800
5623,4.012800
5624,36.220798
5625,103.311600
5626,70.079201
5627,63.448200
5628,-61.630203
5629,21.289202
5630,-20.096001
5631,-14.848000
5632,-11.553599
5633,-5.727000
5634,3.519000
5635,-15.299999
5636,36.300003
5637,-39.567001
5638,33.027000
5639,-13.635000
5640,5.647500
5641,-2.836300
5642,8.441100
5643,-81.422997
5644,-6.540000
5645,-0.030000
5646,0.455500
5647,38.535297
5648,11.590200
5649,23.070801
5650,-65.676003
5651,-45.785999
5652,-13.324900
5653,-16.026199
5654,-52.597000
5655,36.281498
5656,6.818000
5657,7.896000
5658,-15.848399
5659,25.739599
5660,106.164398
5661,97.819595
5662,-30.299599
5663,28.109699
5664,-18.322199
5665,7.956000
5666,-13.974001
5667,-5.425200
5668,-3.009600
5669,-17.145599
5670,4.737600
5671,-0.245700
5672,-4.621500
5673,-79.513504
5674,-25.967699
5675,21.594599
5676,37.274399
5677,62.057198
5678,85.282204
5679,91.157402
5680,-31.676701
5681,-12.951400
5682,-14.940800
5683,-33.156803
5684,79.918701
5685,103.601601
5686,73.934402
5687,32.536198
5688,25.802799
5689,46.937000
5690,-35.436501
5691,-14.515699
5692,3.944900
5693,-3.275400
5694,22.832399
5695,14.862599
5696,-17.822699
5697,65.435997
5698,-29.032000
5699,-32.852001
5700,-66.478004
5701,-17.315201
5702,4.972800
5703,-15.362400
5704,-71.345207
5705,-69.283203
5706,35.145599
5707,-49.841900
5708,99.779099
5709,-81.561302
5710,22.591002
5711,-24.795002
5712,82.849495
5713,79.457993
5714,-60.023998
5715,-12.297600
5716,14.212800
5717,75.040199
5718,47.543201
5719,-17.152000
5720,-30.112000
5721,-68.504799
5722,-65.447197
5723,-87.562599
5724,94.477997
5725,-34.822998
5726,-13.139400
5727,-22.216202
5728,8.801500
5729,-4.379000
5730,7.731200
5731,20.966398
5732,20.802599
5733,-20.726398
5734,-22.521599
5735,-4.278000
5736,-10.245500
5737,51.491901
5738,-20.877201
5739,-12.006400
5740,21.593601
5741,-29.016401
5742,-65.015999
5743,-72.575996
5744,-36.019199
5745,-10.452001
5746,-6.844500
5747,-15.514200
5748,-6.011200
5749,-4.882400
5750,13.283000
5751,16.687000
5752,12.312301
5753,-18.427500
5754,40.162498
5755,19.754000
5756,2.622800
5757,-1.121800
5758,-1.831800
5759,1.806000
5760,14.742000
5761,-84.134697
5762,-78.302002
5763,-66.737999
5764,-63.060600
5765,-50.930000
5766,-27.555000
5767,26.753403
5768,-38.821800
5769,-42.965698
5770,25.708498
5771,-30.232498
5772,-29.398499
5773,6.302700
5774,11.502800
5775,-12.429200
5776,-7.454300
5777,14.769701
5778,21.404900
5779,79.848999
5780,97.460991
5781,73.300491
5782,-50.388500
5783,-40.367100
5784,-43.952103
5785,-62.035599
5786,57.076797
5787,-7.670400
5788,-3.291200
5789,17.230400
5790,-11.249600
5791,11.802600
5792,-66.109505
5793,-60.976501
5794,-36.103600
5795,4.244400
5796,0.631800
5797,-3.268200
5798,-23.254501
5799,46.453503
5800,-64.532700
5801,-57.979198
5802,65.499199
5803,28.830099
5804,11.187800
5805,-23.119202
5806,17.510401
5807,-0.844800
5808,-1.607100
5809,-31.460199
5810,13.630599
5811,15.255300
5812,75.336601
5813,45.535400
5814,-19.796101
5815,-20.702103
5816,46.796803
5817,96.665596
5818,-17.747200
5819,-15.942399
5820,-35.276798
5821,-43.555199
5822,47.324402
5823,29.379999
5824,39.975002
5825,-54.243000
5826,2.293200
5827,0.868400
5828,-3.907800
5829,-3.416400
5830,9.636000
5831,1.452000
5832,-0.334400
5833,-7.318800
5834,-39.675598
5835,-25.873600
5836,-57.713200
5837,28.672798
5838,-15.319199
5839,-19.296299
5840,-18.864000
5841,7.728000
5842,-10.030300
5843,-45.042900
5844,16.122900
5845,23.191999
5846,25.896000
5847,-13.246800
5848,39.793602
5849,59.989605
5850,21.172802
5851,-8.395201
5852,20.606401
5853,-53.978401
5854,1.915900
5855,-1.458200
5856,-39.751801
5857,14.421000
5858,-10.763999
5859,11.980800
5860,-14.335999
5861,-52.080002
5862,-16.554001
5863,3.471000
5864,9.125999
5865,14.882400
5866,-15.136801
5867,30.321201
5868,3.312400
5869,1.866800
5870,-23.873499
5871,32.385498
5872,-29.463501
5873,-1.754500
5874,1.838600
5875,-60.039803
5876,88.544510
5877,-21.037500
5878,-24.704998
5879,25.693197
5880,6.458400
5881,0.717600
5882,2.847000
5883,20.257500
5884,3.015500
5885,14.995999
5886,31.372000
5887,17.868401
5888,-17.658798
5889,-24.297699
5890,-30.354101
5891,-41.721100
5892,5.549600
5893,0.448000
5894,4.600000
5895,65.147499
5896,-6.458100
5897,2.644800
5898,-15.172799
5899,-7.684500
5900,4.606000
5901,15.503600
5902,62.330799
5903,-89.832001
5904,111.377998
5905,-31.361702
5906,-2.054400
5907,5.062400
5908,7.514500
5909,9.994000
5910,-84.791206
5911,-5.803201
5912,-0.453600
5913,4.945500
5914,-27.632000
5915,13.094400
5916,-9.672000
5917,-7.176000
5918,16.946400
5919,1.964800
5920,-0.233600
5921,-1.401600
5922,-14.956800
5923,-73.225998
5924,27.448000
5925,17.198799
5926,20.320499
5927,-6.244500
5928,-11.022900
5929,-14.494201
5930,-18.849602
5931,-63.676800
5932,-54.752399
5933,-8.989201
5934,4.514400
5935,32.045399
5936,-77.958397
5937,-57.574398
5938,-62.279999
5939,20.340000
5940,-3.842000
5941,12.155001
5942,10.081500
5943,-4.765800
5944,-25.282400
5945,32.164001
5946,-30.874001
5947,-26.853199
5948,26.703600
5949,-30.630600
5950,-4.247100
5951,6.979500
5952,73.320000
5953,24.439999
5954,-9.141500
5955,-14.393001
5956,6.068000
5957,-7.002800
5958,0.555100
5959,1.015300
5960,8.122399
5961,7.477600
5962,46.016003
5963,-49.023998
5964,-11.107000
5965,-13.296500
5966,61.347301
5967,68.706306
5968,-52.993202
5969,-0.619200
5970,-0.498000
5971,13.321501
5972,-20.158800
5973,0.753600
5974,0.580800
5975,24.780800
5976,-17.151999
5977,-34.103001
5978,-50.900002
5979,-10.800000
5980,4.471200
5981,7.224300
5982,-13.262000
5983,-17.935999
5984,-30.019199
5985,5.724000
5986,-7.722000
5987,29.944201
5988,19.753399
5989,-35.318398
5990,-30.388798
5991,0.827900
5992,-0.083300
5993,-0.931000
5994,6.118000
5995,25.244801
5996,-54.096001
5997,43.263000
5998,-5.831100
5999,3.971100
6000,26.004301
6001,8.282400
6002,-2.148800
6003,-13.366800
6004,88.830002
6005,34.544998
6006,13.850900
6007,43.531403
6008,-29.262199
6009,9.367300
6010,-33.894398
6011,35.430401
6012,26.780399
6013,63.003601
6014,65.201408
6015,87.949799
6016,24.156000
6017,-17.050001
6018,37.665001
6019,26.195400
6020,41.772499
6021,-66.340004
6022,24.310400
6023,-9.088000
6024,-32.160000
6025,64.521004
6026,-40.574402
6027,-38.046402
6028,16.675400
6029,22.575499
6030,1.956000
6031,-1.159200
6032,-13.185900
6033,0.627900
6034,-1.317900
6035,-17.247299
6036,9.270800
6037,8.069599
6038,-9.274799
6039,-31.718399
6040,82.521599
6041,57.194099
6042,-19.126801
6043,28.551601
6044,39.582901
6045,-36.124199
6046,-32.147999
6047,17.822001
6048,4.267900
6049,2.693600
6050,8.939200
6051,21.170200
6052,29.231701
6053,34.444202
6054,29.570801
6055,-15.716199
6056,-15.716199
6057,20.155399
6058,-50.444801
6059,-81.088005
6060,-43.168499
6061,-14.930100
6062,31.112200
6063,18.886000
6064,12.578000
6065,16.351400
6066,24.304800
6067,-19.188002
6068,7.800000
6069,-18.760000
6070,48.072502
6071,114.287498
6072,-45.603500
6073,-31.411200
6074,-34.713600
6075,-8.136000
6076,20.268000
6077,63.506401
6078,47.206799
6079,14.061600
6080,2.839200
6081,0.523900
6082,-1.949900
6083,34.595001
6084,9.460000
6085,10.079201
6086,-5.391200
6087,3.532800
6088,18.278400
6089,-21.896000
6090,17.709999
6091,8.007999
6092,14.580800
6093,-35.120102
6094,-32.013901
6095,-7.476300
6096,3.264300
6097,-12.889799
6098,15.846600
6099,-9.363900
6100,-10.046400
6101,-40.590401
6102,-28.788298
6103,-30.693600
6104,-40.689602
6105,-4.082800
6106,8.472400
6107,69.789597
6108,3.888000
6109,-2.344000
6110,-27.659199
6111,44.462399
6112,-36.738003
6113,-13.962000
6114,-18.544399
6115,-57.187199
6116,-56.635201
6117,16.775101
6118,-19.292999
6119,29.264000
6120,35.414398
6121,-40.055401
6122,15.651900
6123,-32.084999
6124,-80.269997
6125,49.837200
6126,-37.127998
6127,38.843998
6128,-20.990700
6129,6.350600
6130,1.604600
6131,-6.901200
6132,-17.884800
6133,0.809600
6134,1.236400
6135,-15.370699
6136,10.283600
6137,2.519200
6138,12.515600
6139,-4.670000
6140,-4.895000
6141,78.320000
6142,23.680000
6143,24.568001
6144,-73.372002
6145,-67.714401
6146,-35.848797
6147,42.119999
6148,-88.919998
6149,-51.277203
6150,-33.267899
6151,46.472500
6152,-32.117500
6153,-23.434698
6154,5.713200
6155,-8.683200
6156,-73.244400
6157,-61.128098
6158,64.214699
6159,30.049801
6160,23.550001
6161,-0.675000
6162,0.237600
6163,23.839201
6164,-62.036098
6165,-32.288998
6166,-32.007000
6167,26.014200
6168,28.955599
6169,-49.118401
6170,28.512001
6171,39.424000
6172,78.848000
6173,-92.928009
6174,-46.252804
6175,-43.800003
6176,-51.300003
6177,-6.874200
6178,6.150600
6179,0.550800
6180,1.148400
6181,15.694799
6182,-2.476400
6183,-14.994301
6184,-59.778603
6185,11.618600
6186,10.846600
6187,-41.981400
6188,-45.193501
6189,23.958000
6190,23.878801
6191,-21.647699
6192,-8.328799
6193,9.001600
6194,8.303201
6195,3.188600
6196,5.423600
6197,-30.175600
6198,2.404100
6199,0.426300
6200,0.970200
6201,-3.702600
6202,30.462299
6203,35.240696
6204,-17.003799
6205,22.951200
6206,-7.358400
6207,-2.822400
6208,-22.511999
6209,-46.430996
6210,-39.154499
6211,-36.273003
6212,38.969402
6213,-45.949902
6214,3.482200
6215,1.380000
6216,13.860000
6217,-54.423599
6218,14.018200
6219,4.212600
6220,4.779000
6221,10.192500
6222,10.343500
6223,-4.164800
6224,-29.944000
6225,-3.546000
6226,1.108800
6227,-7.114799
6228,-4.181100
6229,-8.163100
6230,-3.157000
6231,-2.303000
6232,-11.251801
6233,-9.268200
6234,13.495800
6235,50.248199
6236,-49.743698
6237,-21.987799
6238,29.034601
6239,1.887900
6240,1.777700
6241,20.474199
6242,-19.472198
6243,-16.673800
6244,-20.019999
6245,-57.119999
6246,-13.464000
6247,7.738500
6248,30.719501
6249,-18.864002
6250,6.883201
6251,9.488300
6252,37.079800
6253,43.897999
6254,-17.859999
6255,9.804000
6256,21.491400
6257,-86.132202
6258,4.032600
6259,1.150500
6260,-25.311001
6261,-2.145000
6262,-2.217500
6263,33.173801
6264,-21.804199
6265,-51.362301
6266,39.204498
6267,25.899000
6268,55.639206
6269,-64.530006
6270,52.244999
6271,5.031000
6272,4.335500
6273,-25.946301
6274,17.310499
6275,19.313000
6276,21.309401
6277,45.270199
6278,-71.916000
6279,-19.734001
6280,-10.828401
6281,-44.084003
6282,79.928001
6283,-60.683205
6284,41.837002
6285,11.663000
6286,-12.840200
6287,56.838497
6288,-19.107000
6289,-1.445400
6290,-3.854400
6291,-41.342400
6292,-48.937500
6293,18.187500
6294,-17.052601
6295,9.141600
6296,15.677999
6297,-35.878502
